wine_id,taster_id,location_id,winery_id
38186,NA,1600,16455
38187,NA,1440,16464
38188,16,226,6198
38190,16,404,8071
38193,11,1232,5559
38194,10,826,7319
38195,15,1581,1192
38196,15,1571,9675
38197,16,404,9758
38198,16,404,10472
38199,12,1355,11023
38200,19,1507,12183
38201,19,1440,12713
38202,16,1143,12989
38203,19,1455,13378
38205,16,1133,8482
38206,16,404,15821
38207,12,1519,886
38208,13,1317,1484
38210,15,149,9937
38211,12,1489,10205
38212,19,1498,11992
38213,12,1487,12168
38214,12,1489,14309
38215,16,404,15176
38216,15,1587,1192
38217,16,375,10499
38218,16,401,10585
38219,13,175,11330
38220,16,115,11651
38221,NA,1468,12237
38222,NA,916,12527
38223,16,385,13524
38224,16,318,266
38225,16,391,618
38226,NA,760,970
38227,NA,747,2410
38228,NA,1394,5544
38229,16,400,6290
38230,NA,1498,7130
38231,13,7,7179
38232,NA,712,7345
38233,NA,1370,15543
38234,13,181,15574
38235,NA,1433,1981
38236,9,101,5535
38237,NA,226,9153
38238,16,391,10498
38239,8,1388,11387
38240,3,1620,11595
38241,12,1489,11647
38242,8,1408,11847
38243,19,1468,11871
38244,19,1385,13075
38245,19,1440,13585
38246,17,1606,13590
38247,12,1487,13783
38248,12,1457,14522
38249,3,126,14537
38250,3,125,14591
38251,12,1487,15074
38252,13,1302,1551
38253,17,1615,361
38254,17,1617,361
38255,15,1343,869
38256,17,1606,1799
38257,16,275,2893
38258,16,270,3755
38259,16,247,3872
38260,16,247,4155
38261,16,258,4373
38262,2,1561,4946
38263,10,918,5229
38264,2,1561,5334
38265,3,111,7060
38266,3,111,8052
38267,3,111,8052
38268,10,780,15999
38270,10,775,10630
38271,10,766,616
38272,NA,1387,1710
38273,2,633,16402
38274,9,51,8527
38275,16,255,3144
38276,16,251,3310
38277,16,255,3416
38278,16,255,3827
38279,16,247,3840
38280,16,246,4194
38281,16,286,4553
38282,10,750,5671
38283,13,1302,5707
38284,10,775,7144
38286,13,1279,11699
38287,NA,1457,12776
38288,2,628,9088
38289,16,111,15261
38290,19,1350,15505
38291,16,247,15922
38292,15,1587,16535
38293,15,1616,14410
38294,NA,1008,14491
38295,16,391,618
38296,19,1417,707
38297,NA,992,2520
38298,NA,996,2527
38299,16,396,5520
38300,16,371,5808
38301,16,292,6202
38302,16,386,6204
38303,15,1618,6829
38304,NA,992,7321
38305,16,337,8948
38306,NA,1489,9542
38307,NA,990,11104
38308,9,1119,11559
38309,16,310,11820
38310,9,1113,12296
38311,NA,1013,12619
38312,NA,996,12733
38313,NA,996,12733
38314,NA,1013,5020
38315,11,706,14080
38316,9,1119,15988
38317,16,401,266
38318,15,1606,667
38319,NA,1362,1032
38320,NA,990,1071
38321,9,1111,15102
38322,10,1026,2169
38323,16,609,2936
38324,17,1606,4566
38325,16,587,4631
38326,16,1132,5064
38327,19,1440,5104
38328,14,701,5445
38329,9,551,6157
38330,2,1555,6666
38331,11,1228,7101
38332,14,701,7484
38333,16,1142,8028
38334,12,1515,8385
38335,19,1468,8390
38336,10,1073,8706
38337,16,295,10275
38338,12,1457,10390
38339,16,295,10487
38340,10,1074,10623
38341,17,1618,10783
38342,16,292,11729
38343,16,1154,13538
38344,17,1615,14028
38345,19,1517,15014
38352,19,1508,9342
38353,19,1508,9427
38354,16,1143,10582
38355,17,1606,10700
38356,19,1520,10776
38357,8,1408,10868
38358,19,1499,10875
38359,19,1499,12017
38360,3,226,12174
38361,3,226,12441
38362,7,1107,12819
38363,15,1586,12827
38364,16,1146,12933
38365,16,521,13447
38366,10,807,13577
38367,19,1368,13632
38368,12,1484,13783
38369,19,1498,13878
38370,16,1165,13937
38371,17,1606,14030
38372,17,1606,14670
38373,16,1143,14680
38374,13,187,15773
38375,2,628,6662
38376,13,1301,328
38377,15,1578,495
38378,8,1416,795
38379,13,1302,1051
38380,19,1440,1162
38381,19,1440,1319
38382,13,174,9602
38383,13,167,13330
38384,10,918,14373
38385,16,275,2893
38386,16,270,3544
38387,16,246,3551
38388,16,275,3693
38389,16,275,3876
38390,16,275,4542
38391,16,246,5547
38392,13,170,9367
38393,13,175,1992
38394,16,246,3064
38395,12,1370,8522
38396,16,270,2968
38397,16,247,3195
38398,16,270,3812
38399,16,248,4020
38400,13,171,5078
38401,2,1555,6666
38402,10,916,7340
38403,19,1517,6988
38404,19,1440,9682
38405,16,250,10050
38406,16,246,10050
38407,8,1362,16598
38408,9,1119,9334
38409,2,1559,12672
38410,13,187,13752
38411,13,191,8228
38412,19,1455,12476
38413,10,836,12495
38414,10,836,12755
38415,16,226,13208
38416,19,1440,5681
38417,15,1617,16605
38418,16,226,1566
38419,16,286,4440
38420,16,1146,8485
38421,16,1142,12927
38422,16,226,6485
38423,16,226,6536
38424,16,226,6537
38425,10,782,7666
38426,12,1370,15380
38427,12,1457,546
38428,12,1481,6985
38432,7,695,5729
38433,19,1498,5613
38434,7,695,5740
38435,12,1486,11117
38436,10,993,11204
38437,15,1587,11636
38438,3,226,12174
38439,8,1407,13545
38440,15,1574,14281
38441,8,1352,1311
38442,10,1035,1644
38443,16,282,3049
38444,16,274,3512
38445,16,281,3883
38446,16,275,4055
38447,16,281,4350
38448,19,1440,5277
38449,19,1359,5277
38450,8,1352,5470
38451,12,1479,5637
38452,3,226,5833
38453,10,993,12590
38454,19,1468,13062
38455,8,1402,14210
38456,12,1479,14548
38457,12,1354,14721
38458,15,1587,9278
38459,15,1587,9278
38460,10,993,11964
38461,3,226,6368
38462,3,226,6469
38463,3,226,6485
38464,3,226,6532
38465,13,1240,14803
38466,19,1388,10449
38467,10,1011,10858
38468,NA,1499,739
38469,16,246,1005
38470,9,40,1784
38471,13,4,1111
38472,13,7,15953
38473,10,1026,15051
38474,16,253,3361
38475,16,247,3623
38476,16,251,4444
38477,16,247,4542
38478,16,246,6614
38479,16,119,6740
38480,16,110,6740
38481,16,119,7587
38482,NA,1367,7793
38483,NA,1368,13121
38484,10,1026,13211
38485,16,119,13651
38486,NA,1423,12491
38487,NA,1499,13944
38488,NA,1370,14244
38489,NA,1518,15436
38490,13,7,14310
38491,10,1026,9907
38492,NA,1440,11763
38493,10,775,2110
38494,16,245,3581
38495,7,1190,7304
38496,7,1190,7304
38497,12,1457,8315
38498,17,1606,8387
38499,12,1490,9340
38500,10,993,9516
38501,16,382,10267
38502,2,1555,14190
38503,7,1101,14543
38504,7,1101,14543
38505,17,1613,14727
38506,17,1618,15613
38507,10,993,15628
38508,14,1328,16191
38509,7,1195,4792
38510,17,1537,5049
38511,17,1538,5049
38512,19,1498,5073
38513,17,1606,5162
38514,17,1606,5162
38515,17,1613,5576
38516,16,489,5877
38517,16,521,5882
38518,9,561,7174
38519,10,993,7602
38520,16,392,807
38521,8,1419,1608
38522,7,1186,1830
38523,10,993,2022
38524,12,1490,2290
38525,13,993,603
38526,16,993,10870
38527,NA,324,10276
38528,16,993,14819
38529,16,993,14983
38530,13,1026,14957
38531,13,996,1626
38532,16,996,603
38533,16,993,2507
38534,15,1586,12653
38535,NA,291,10276
38536,15,1588,174
38537,16,993,14841
38538,16,993,14867
38539,13,1026,2513
38540,16,993,2559
38541,9,1125,12239
38542,15,1578,16499
38543,16,993,8769
38544,13,1026,12593
38545,15,1586,9318
38546,13,1026,14957
38547,13,990,603
38548,16,996,2526
38549,13,1026,2532
38550,13,1005,2498
38551,16,993,6609
38552,NA,513,5690
38553,13,996,10940
38554,15,1606,11398
38555,16,510,3293
38556,NA,1468,7647
38557,13,1258,8979
38558,NA,1490,9770
38559,NA,1481,10765
38560,19,1407,11716
38561,NA,1490,13359
38562,NA,1387,15298
38563,19,1491,436
38564,17,1608,1851
38565,15,1571,5432
38566,16,616,6170
38567,13,7,6739
38568,NA,1422,7051
38569,NA,770,7187
38570,NA,916,7348
38571,NA,916,7352
38572,NA,776,7842
38573,NA,1440,13108
38574,NA,1457,14695
38575,NA,1498,14740
38576,15,1574,15114
38577,NA,1487,15492
38578,NA,1554,8618
38579,NA,748,8744
38580,NA,1432,793
38581,13,4,8288
38582,NA,1420,8520
38583,NA,916,15681
38584,NA,1489,16479
38585,NA,916,5387
38586,16,526,6079
38587,16,616,6170
38588,NA,752,7187
38589,NA,770,7187
38590,15,1586,472
38591,15,1586,472
38592,13,1302,1479
38593,NA,752,2238
38594,15,1538,14483
38595,15,1585,14812
38596,15,1574,16247
38597,15,1586,16500
38598,9,70,16644
38599,NA,226,10613
38600,13,1302,10743
38601,NA,1026,11184
38602,NA,1370,11491
38603,9,77,11938
38604,13,1250,9185
38605,13,1279,9488
38606,NA,993,9642
38607,NA,226,10613
38608,NA,1440,12055
38609,15,1586,12532
38610,13,1302,13064
38611,9,51,13846
38612,NA,1508,14427
38613,15,1582,15762
38614,15,1606,16358
38615,15,1606,16362
38616,15,1578,70
38617,13,1302,393
38618,15,1606,667
38619,NA,1467,13506
38620,13,1250,15339
38621,NA,1415,16279
38622,18,1205,7137
38623,16,476,1048
38624,13,1274,1501
38625,13,1302,1547
38626,16,1145,2392
38627,NA,1408,11073
38628,NA,1468,495
38629,9,431,12155
38631,9,417,9406
38632,NA,1481,5452
38633,NA,1455,11148
38634,NA,1467,13506
38635,NA,1388,8585
38636,18,1238,8806
38637,NA,1481,15848
38638,NA,1440,9424
38639,17,1606,10702
38640,7,694,13803
38641,12,1396,8962
38642,3,226,9421
38643,12,1387,9440
38644,13,165,9693
38645,16,374,10278
38646,12,1489,11118
38647,12,1422,11371
38648,2,1561,13082
38649,10,1037,13543
38650,13,187,13767
38651,9,1121,13950
38652,8,1362,15055
38653,17,1613,9675
38654,19,1348,13441
38655,12,1362,13572
38656,17,1616,5016
38657,13,175,6540
38658,2,1555,1264
38659,12,1347,172
38660,12,1490,678
38661,12,1481,1263
38662,11,457,1341
38663,12,1487,1570
38664,11,434,7894
38665,17,1618,236
38666,17,1606,7752
38667,3,226,6485
38668,3,226,6629
38669,8,1508,13821
38670,13,7,16750
38671,16,386,266
38672,19,1385,750
38673,8,1388,922
38674,12,1487,925
38675,13,7,1396
38676,13,7,1739
38677,10,845,1745
38678,10,889,2149
38679,15,1570,5284
38680,16,1142,5487
38681,16,386,6128
38682,19,1518,6918
38683,10,848,5042
38684,10,845,5455
38685,16,304,6284
38686,16,386,7890
38687,10,836,8003
38688,9,91,8170
38689,16,1143,20
38690,10,836,186
38691,16,310,308
38692,8,1361,337
38693,16,1170,575
38694,10,921,698
38695,10,836,1921
38696,13,7,2228
38697,19,1508,2283
38698,16,368,2649
38699,NA,916,4772
38700,NA,916,7350
38701,16,228,7890
38702,16,232,7895
38703,NA,1499,7910
38704,NA,1362,8034
38705,2,1547,3635
38706,NA,1370,5075
38707,NA,916,5674
38708,2,1549,10006
38709,NA,1457,11114
38710,NA,1499,12095
38711,NA,1457,11114
38712,13,1252,13047
38713,13,191,14636
38714,NA,1362,8019
38715,NA,1362,8037
38716,NA,1362,455
38717,NA,1457,6764
38718,NA,916,7544
38719,13,1264,8889
38720,2,1592,11046
38723,3,226,6203
38724,3,226,6398
38725,3,226,6414
38726,3,226,6494
38727,3,226,6551
38728,19,1499,6698
38729,17,1606,6727
38730,12,1524,7147
38731,19,1348,7322
38732,19,1468,7721
38733,17,1606,10899
38734,8,1352,11561
38735,18,675,11585
38736,17,1606,11721
38737,17,1606,11721
38738,2,1561,12193
38739,17,1606,12233
38740,19,1440,12244
38741,19,1385,13007
38742,3,226,13208
38743,19,1498,9269
38744,2,1555,9301
38745,2,1555,9301
38746,19,1508,10277
38747,3,226,10325
38748,18,648,10395
38749,19,1468,10431
38750,17,1606,10484
38751,19,1468,10776
38752,13,1303,10787
38753,16,531,6422
38754,13,20,11100
38755,13,1308,11478
38756,15,1606,14235
38757,13,12,11738
38758,13,7,5364
38759,NA,1487,15074
38760,NA,1487,15074
38761,13,181,15574
38762,13,1308,10920
38763,13,1297,11815
38764,9,575,14766
38765,NA,1468,9743
38766,NA,1368,9743
38767,NA,1359,10875
38768,10,982,15056
38769,NA,1487,15074
38770,17,1615,5051
38771,17,1608,5286
38772,16,531,6527
38773,13,26,7126
38774,NA,1468,7846
38775,NA,1468,7846
38776,15,1618,1232
38777,2,1562,15776
38778,16,521,15902
38779,10,836,11487
38780,8,1492,11513
38781,10,845,11780
38782,13,1286,11975
38783,10,845,12565
38784,10,1008,12634
38785,17,1616,13806
38786,19,1498,13878
38787,19,1499,14427
38788,17,1606,14727
38789,8,1362,15055
38790,19,1369,116
38791,17,1606,493
38792,12,1457,778
38793,8,1416,795
38794,17,1606,1037
38795,10,838,1183
38796,12,1422,2009
38797,17,1608,2089
38798,17,1618,2089
38799,16,262,3139
38800,16,266,3363
38801,17,1608,4566
38802,12,1457,4830
38803,12,1486,5055
38804,13,193,5078
38805,10,838,5174
38806,10,836,5540
38807,10,1026,13211
38808,10,786,13477
38809,10,1000,14886
38810,10,869,14909
38811,13,1338,7159
38812,NA,1373,2784
38813,19,1362,2802
38814,16,404,2823
38815,16,266,2877
38816,16,268,3902
38817,16,547,4496
38818,15,1586,4700
38819,15,1576,4711
38820,17,1538,4785
38821,17,1582,6815
38822,16,404,7061
38823,NA,1487,7761
38824,10,1026,8233
38825,13,1104,9444
38826,10,786,9653
38827,NA,1440,9796
38828,15,1571,174
38829,19,1491,1632
38830,16,404,2075
38831,2,1555,2377
38832,10,996,2420
38833,NA,1481,2519
38834,10,1026,2522
38835,16,404,15822
38836,16,246,3680
38837,12,1423,1040
38838,17,1606,1744
38839,19,1518,2833
38840,16,281,3142
38841,16,251,3340
38842,16,255,3493
38843,16,275,4055
38844,16,270,4102
38845,16,255,4322
38846,16,283,4508
38847,17,1613,4986
38848,17,1613,4986
38849,3,133,6782
38850,3,111,7060
38851,9,561,7323
38852,19,1498,7512
38853,3,126,7864
38854,10,845,8197
38855,12,1457,8315
38856,12,1457,8353
38857,3,119,8569
38858,3,114,8569
38859,17,1606,8882
38860,17,1606,8882
38862,11,471,4660
38863,9,551,4875
38864,9,568,5982
38865,18,650,16549
38866,17,1616,423
38867,NA,1385,7593
38868,NA,1457,8308
38869,NA,859,10633
38870,18,1555,13144
38871,18,1555,1133
38872,13,1303,1553
38873,NA,1355,8895
38874,NA,1407,14529
38875,NA,1457,15064
38876,18,1600,15784
38877,18,1558,16592
38878,NA,869,12737
38879,NA,859,13202
38880,13,1293,13008
38881,18,1555,13102
38882,NA,1422,13843
38883,13,5,14989
38884,13,1293,360
38885,18,1555,1133
38886,NA,1457,4833
38887,16,616,6024
38888,8,1362,6921
38889,16,404,7178
38890,NA,1123,8057
38891,8,1362,16683
38892,17,1616,1609
38893,17,1618,5051
38894,16,485,5767
38895,16,510,10018
38896,16,526,13617
38897,10,1079,144
38898,15,1620,892
38899,15,1586,10778
38900,10,1079,11661
38901,10,807,13476
38902,15,1571,14101
38903,10,1049,14316
38904,NA,1119,15286
38905,13,7,9204
38907,10,807,10144
38908,10,1039,10220
38909,2,633,10274
38910,13,1239,10385
38911,13,1302,273
38912,10,807,305
38913,19,1409,747
38914,10,807,796
38915,10,1049,1240
38916,13,1288,1427
38917,10,807,16010
38918,17,1606,12535
38919,10,1011,12566
38920,7,1107,12819
38921,19,1348,13255
38922,19,1498,645
38923,2,1555,802
38924,12,1457,820
38925,12,1525,1123
38926,10,993,1152
38927,7,1186,1830
38928,12,1457,2601
38929,16,374,3375
38930,16,526,3484
38931,17,1606,4940
38932,19,1440,5232
38933,19,1508,5581
38934,12,1370,5752
38935,16,513,5979
38936,16,513,6120
38937,16,521,6373
38938,16,505,6450
38939,10,1035,11717
38940,2,1556,15363
38941,10,993,15985
38942,17,1606,16358
38943,7,692,16423
38944,12,1396,16435
38945,10,996,15973
38946,17,1606,14156
38947,7,1101,14543
38948,19,1455,16613
38949,15,1586,15446
38950,9,55,9307
38951,10,845,10865
38952,10,845,1628
38953,10,845,1742
38954,19,1468,6625
38955,19,1468,7846
38956,10,845,12019
38957,10,845,14347
38958,16,521,6529
38959,8,1352,6625
38960,10,845,12457
38961,15,1581,15446
38962,9,70,9252
38963,10,845,10919
38964,8,1487,2622
38966,10,845,15854
38967,10,845,16243
38968,12,1487,16615
38969,13,1302,14769
38970,13,7,5370
38971,19,1361,1318
38972,13,7,16049
38973,13,12,7083
38974,19,1377,15352
38975,13,1276,8107
38976,13,13,14127
38977,19,1415,1024
38978,NA,1440,16649
38979,16,1143,12983
38980,10,996,11308
38981,19,1530,16518
38982,16,1143,12999
38983,16,1143,12999
38984,13,7,7436
38985,NA,1384,6946
38986,NA,1440,12725
38987,NA,1440,16649
38988,9,77,12271
38989,NA,1440,15765
38990,NA,1440,5510
38991,NA,1440,8191
38992,NA,1469,8305
38993,16,521,8453
38994,10,996,11308
38995,15,1571,345
38996,NA,1440,6717
38997,15,1574,674
38998,10,996,2532
38999,16,1143,2430
39000,16,1162,12891
39001,16,1132,13776
39002,16,1162,2404
39003,16,1146,5668
39004,16,1170,8028
39005,16,245,15915
39006,2,623,9096
39007,8,1362,1157
39008,13,1294,1522
39009,13,1302,1535
39010,16,246,2983
39011,16,251,3317
39012,16,251,3539
39013,16,251,3650
39014,16,253,3926
39015,16,251,4045
39016,16,245,4134
39017,16,262,4139
39018,15,1581,4700
39019,10,786,5117
39020,13,1293,5255
39021,2,634,8097
39022,16,250,11235
39023,8,1362,11843
39024,10,783,14839
39025,10,791,14919
39026,16,1143,12931
39027,16,253,10497
39028,13,1301,10510
39031,10,807,16748
39032,19,1352,2315
39033,16,1146,2392
39034,10,805,5053
39035,10,805,5053
39036,10,807,5188
39037,10,807,5188
39038,16,1146,5668
39039,16,1146,7295
39040,11,465,7591
39041,19,1381,8025
39042,15,1586,8387
39043,13,170,11119
39044,2,633,12327
39045,16,1162,12882
39046,12,1481,13145
39047,19,1416,13623
39048,3,131,14273
39049,19,1492,15055
39050,19,1377,15598
39051,13,175,16052
39052,13,178,16102
39053,19,1362,16230
39054,17,1572,16621
39055,16,1132,8462
39056,16,1142,9170
39057,12,1423,9286
39058,12,1519,8590
39060,19,1468,5590
39061,19,1468,7846
39062,16,291,10276
39063,16,318,10276
39064,16,305,10276
39065,19,1368,12168
39066,19,1520,14048
39067,19,1394,6750
39068,16,316,9021
39069,10,845,10865
39070,10,836,11509
39071,10,845,874
39072,19,1440,2813
39073,16,386,3256
39074,16,316,3375
39075,16,316,10276
39076,16,324,10276
39077,16,1132,11257
39078,2,628,13179
39079,16,292,13946
39080,15,1587,14430
39081,10,836,186
39082,16,292,1669
39083,16,386,3256
39084,16,389,3375
39085,19,1368,16341
39087,10,836,279
39088,13,1308,15754
39089,16,1153,16565
39104,9,70,548
39115,16,1170,2366
39116,19,1468,2720
39117,12,1490,5623
39119,13,26,1394
39120,13,1302,1481
39121,9,84,1784
39122,15,149,1866
39123,10,783,1905
39124,12,1486,5055
39125,10,1079,5119
39126,19,1348,5615
39128,19,1468,6749
39129,16,404,9147
39130,10,1079,10641
39131,16,404,11248
39132,16,404,3205
39133,15,1570,5284
39134,10,1049,10846
39135,10,783,10897
39136,8,1462,10955
39137,13,1279,11370
39138,13,12,11733
39139,10,1079,14139
39141,16,238,15884
39142,10,783,16014
39143,3,227,16590
39144,16,404,14370
39145,13,1286,13041
39147,16,240,15884
39148,16,404,11247
39149,16,243,12162
39150,19,1432,12329
39151,12,1471,12881
39152,19,1385,13007
39153,11,1232,13024
39154,12,1481,13076
39155,10,1049,13083
39156,10,1049,13083
39157,19,1440,14126
39158,12,1478,14548
39159,10,1059,14838
39160,10,1079,14855
39161,16,404,11632
39162,16,404,14370
39163,15,1570,15459
39164,19,1440,15610
39165,10,783,16014
39166,16,333,16135
39167,16,404,5069
39168,16,1162,7476
39169,16,1143,2294
39170,16,333,919
39171,10,1080,1149
39172,19,1440,1319
39173,13,1302,1451
39174,12,1362,1605
39175,10,1079,1631
39176,19,1440,1713
39177,12,1481,7335
39178,10,1035,15412
39179,15,1578,9065
39180,12,1362,9072
39181,10,993,9516
39182,16,247,9905
39183,10,1003,10636
39184,12,1387,16591
39185,19,1368,9139
39186,13,1295,9572
39187,15,1582,29
39188,15,1583,29
39189,15,1571,65
39190,3,226,511
39191,10,993,890
39192,10,995,903
39193,10,993,1152
39194,15,1586,1792
39195,9,70,16575
39196,19,1440,16704
39197,19,1455,8720
39198,10,1035,8086
39199,17,1343,34
39200,19,1468,497
39201,10,1035,598
39202,10,990,692
39203,12,1370,925
39204,13,1239,1562
39205,10,993,2384
39206,16,265,2966
39207,16,265,3153
39208,17,1618,14531
39209,17,1618,14531
39210,17,1606,14727
39211,12,1387,14741
39213,13,1279,15029
39214,17,1613,15159
39215,10,845,15833
39216,10,845,16243
39217,3,114,16441
39218,2,1558,16592
39219,8,1494,16637
39220,10,845,720
39221,12,1486,982
39222,10,845,1063
39223,9,577,15928
39224,17,1618,13806
39225,10,782,2341
39226,10,845,2156
39227,16,251,2217
39228,10,845,2445
39229,17,1612,2619
39230,9,564,2655
39231,16,270,3932
39232,16,253,4122
39233,16,251,4430
39234,9,569,4650
39235,8,1407,5075
39236,3,125,7028
39237,10,878,7554
39238,2,1555,16325
39239,2,620,8710
39240,NA,1368,9380
39241,NA,1368,10469
39242,NA,996,10630
39243,NA,1026,11184
39246,15,1606,667
39247,NA,1368,1162
39248,19,1408,1601
39249,NA,1508,16421
39250,NA,1440,16457
39251,NA,1468,16457
39252,NA,996,10997
39256,9,1119,1708
39257,2,1098,4323
39258,16,397,5826
39259,NA,1026,6619
39260,NA,1498,7502
39261,NA,1026,8233
39262,NA,1013,12464
39263,NA,1012,14858
39264,NA,1012,14858
39265,16,386,618
39266,13,167,10882
39267,15,1606,11020
39268,19,1440,11037
39269,13,1250,379
39270,15,1618,1027
39271,3,121,1804
39272,8,1391,2821
39273,16,598,2986
39274,9,558,3177
39275,19,1409,1319
39276,16,232,3301
39277,9,558,3334
39278,16,588,4061
39279,19,1520,4847
39280,16,601,5922
39281,15,1613,6816
39282,9,1119,8189
39283,9,1117,11140
39284,13,4,14462
39285,13,7,4784
39286,NA,1026,14861
39287,NA,1026,9893
39288,16,275,3723
39289,NA,1455,16152
39290,NA,1455,16152
39291,NA,1026,14861
39292,NA,1026,2518
39293,NA,1026,9893
39294,NA,1026,14957
39295,NA,1440,8305
39296,NA,1468,1779
39297,NA,1468,6750
39298,NA,1026,10940
39299,NA,1368,8029
39300,NA,992,14832
39302,16,588,4934
39303,16,588,3461
39304,3,111,9398
39305,10,836,12755
39306,15,1606,14187
39307,8,1464,14283
39308,16,588,3461
39309,19,1394,6750
39310,3,128,14537
39311,15,1618,9302
39312,12,1524,10224
39313,12,1423,12385
39314,17,1608,525
39315,16,588,3259
39316,16,406,6452
39317,3,111,7060
39318,16,603,5820
39319,19,1394,6750
39320,15,1606,8067
39321,3,111,8295
39322,15,1606,9302
39323,3,111,11670
39324,10,836,12755
39325,13,1261,10729
39326,19,1518,12183
39327,12,1489,12704
39328,10,836,12755
39329,9,1119,14414
39330,13,187,5078
39331,10,788,5217
39332,16,519,6161
39333,16,532,6484
39334,3,226,6628
39335,14,620,6630
39336,17,1606,6696
39337,15,1586,7753
39338,13,1284,1504
39339,9,70,11207
39340,13,1299,8972
39341,13,1301,7448
39342,17,1606,11
39343,8,1408,131
39344,8,1451,812
39345,13,1303,1208
39346,8,1388,1568
39347,12,1457,1760
39348,13,1251,15345
39349,16,504,2654
