winery,winery_id
Château Lassègue,4049
Château Lastours,4050
Château Latour,4051
Château Latour à Pomerol,4052
Château Latour Camblanes,4053
Château Latour-Laguens,4054
Château Latour-Martillac,4055
Château Laubes,4056
Château Laubès,4057
Château Lauduc,4058
Château Laujac,4059
Château Laulerie,4060
Château Laur,4061
Château Lauretan,4062
Château Laurou,4063
Château Lauzade,4064
Château Lauzanet,4065
Château Lavergne-Dulong,4066
Château Laville,4067
Château Laville Haut-Brion,4068
Château Lavillotte,4069
Château Le Bocage,4070
Château le Bon Pasteur,4071
Château le Bonnat,4072
Château Le Boscq,4073
Château Le Bourdieu,4074
Château le Bourdieu Vertheuil,4075
Château le Breton,4076
Château le Calvaire,4077
Château Le Cap,4078
Château le Castellot,4079
Château le Chêne,4080
Château Le Clou du Pin,4081
Château Le Crock,4082
Château le Doyenne,4083
Château le Gardera,4084
Château le Gay,4085
Château Le Giron,4086
Château le Grand Moulin,4087
Château Le Grand Moulin,4088
Château le Grand Paroissien,4089
Chateau le Grand Verdus,4090
Château le Grand Verdus,4091
Château le Joyeux,4092
Château le Manoir,4093
Château le Mayne Turon,4094
Château le Moulin d'Ulysse,4095
Château le Moulin de la Jaumarde,4096
Château le Noble,4097
Château le Pape,4098
Château le Paradis,4099
Château le Payral,4100
Château le Peuy Saincrit,4101
Château le Pey,4102
Château le Peyrat,4103
Château le Piat,4104
Château Le Pin de Belcier,4105
Château le Pré de la Lande,4106
Château le Prieuré,4107
Château Le Prieuré de Bellegarde,4108
Château le Raz,4109
Château le Reysse,4110
Château le Roudier,4111
Château le Sanctuaire,4112
Château le Sartre,4113
Château le Sèpe,4114
Château le Temple,4115
Château le Thil,4116
Château Leboscq,4117
Château Lecusse,4118
Château Lécuyer,4119
Château Léo de Prades,4120
Château Léognan,4121
Château Léon,4122
Château Léoube,4123
Château Léoville Barton,4124
Château Léoville Las Cases,4125
Château Léoville Poyferré,4126
Chateau Les Amoureuses,4127
Château les Ancres,4128
Château les Anguilleys,4129
Château les Arromans,4130
Château les Aubastons,4131
Château les Aubiers,4132
Château les Berthets,4133
Château les Bertrands,4134
Château Les Bertrands,4135
Château les Bormettes,4136
Château Les Carmes Haut-Brion,4137
Château les Charmes Godard,4138
Château Les Charmes Godard,4139
Château les Clauzots,4140
Château Les Combes,4141
Château les Conseillans,4142
Château les Croisille,4143
Château les Crostes,4144
Château Les Gatines,4145
Château les Grands  Maréchaux,4146
Château les Grands Chênes,4147
Château Les Grands Maréchaux,4148
Château les Graves de Lavaud,4149
Château Les Gravières de la Brandille,4150
Château les Guyonnet,4151
Château les Hautes Graves,4152
Château les Hauts d'Aglan,4153
Château les Hauts de Palette,4154
Château Les Hauts de Palette,4155
Château les Joyeuses,4156
Château les Lattes,4157
Château Les Martins,4158
Château les Mottes Pradier,4159
Château les Ormes,4160
Château les Ormes de Pez,4161
Château les Ormes Sorbet,4162
Château Les Palais,4163
Château les Pasquets,4164
Château Les Petits,4165
Château Les Petits Arnaud,4166
Château les Petits Arnauds,4167
Château les Peyroulets,4168
Château les Reuilles,4169
Château les Roches de Ferrand,4170
Château les Roques,4171
Château les Templiers,4172
Château les Terrasses de Bouey,4173
Château les Tonnelles,4174
Château les Tours des Verdots,4175
Château Les Trois Manoirs,4176
Chateau les Tuilleries,4177
Château les Valentines,4178
Château les Verriers,4179
Château les Vieux Moulins,4180
Château Lescalle,4181
Château Lestage,4182
Château Lestage Simon,4183
Château Lestrille,4184
Château Lestruelle,4185
Chateau Lettau,4186
Château Lieujean,4187
Château Lilian Ladouys,4188
Château Liversan,4189
Château Loirac,4190
Château Los Boldos,4191
Château Loudenne,4192
Château Louis,4193
Château Loumelat,4194
Château Lousteauneuf,4195
Château Loyasson,4196
Château Luchey-Halde,4197
Château Lussan,4198
Château Lynch-Bages,4199
Château Lynch-Moussas,4200
Château Lynsolence,4201
Château Lyonnat,4202
Château Macalan,4203
Château Macquin,4204
Château Magdelaine,4205
Château Magdeleine Bouhou,4206
Château Magnan-Figeac,4207
Château Magneau,4208
Château Magnol,4209
Château Magondeau,4210
Château Maine d'Arman,4211
Château Maine-Gazin,4212
Château Maison Blanche,4213
Château Maison Neuve,4214
Château Maison Noble,4215
Château Maison Noble Saint Martin,4216
Château Majoureau,4217
Château Majureau Sercillan,4218
Château Malaire,4219
Château Malartic-Lagravière,4220
Château Malavieille,4221
Chateau Malbat,4222
Château Malbat,4223
Château Malbec,4224
Château Malescasse,4225
Château Malescot Saint-Exupery,4226
Château Malherbe,4227
Château Mancèdre,4228
Château Mangot,4229
Château Manon la Lagune,4230
Château Marac,4231
Château Marbuzet,4232
Château Maréchaux,4233
Château Margaux,4234
Chateau Margene,4235
Château Margüi,4236
Château Maris,4237
Château Marjosse,4238
Château Marot,4239
Château Marquis d'Alesme,4240
Château Marquis de Terme,4241
Château Marsau,4242
Château Mas Neuf,4243
Château Maubert,4244
Château Maucaillou,4245
Château Maucamps,4246
Château Maucoil,4247
Château Maupague,4248
Château Maurac,4249
Château Mauvesin Barton,4250
Château Maylandie,4251
Château Mayne Guyon,4252
Château Mayne Mazerolles,4253
Château Mayne Vieil,4254
Château Mazails,4255
Château Mazetier,4256
Château Mazeyres,4257
Château Meillier,4258
Château Mémoires,4259
Château Méric,4260
Château Merlet,4261
Château Metairie Neuve,4262
Château Métairie Neuve,4263
Château Meyney,4264
Château Meyre,4265
Château Mezain,4266
Château Mézain,4267
Château Mille-Roses,4268
Château Minuty,4269
Château Mirambeau Papin,4270
Château Miraval,4271
Château Mirefleurs,4272
Château Mission Saint Vincent,4273
Chateau Molyneaux,4274
Château Monbadon,4275
Château Monbousquet,4276
Château Monbrison,4277
Château Moncabrier,4278
Château Moncets,4279
Château Monconseil Gazin,4280
Château Monconseil-Gazin,4281
Château Moncontour,4282
Château Mondésir,4283
Château Monfort Bellevue,4284
Château Mongravey,4285
Château Monroze,4286
Château Mont-Pérat,4287
Château Mont-Redon,4288
Château Montaiguillon,4289
Château Montaud,4290
Château Montcabrier,4291
Chateau Montelena,4292
Château Montet,4293
Château Montlanderie,4294
Château Montlandrie,4295
Château Montlau,4296
Château Montlisse,4297
Château Montrose,4298
Château Montviel,4299
Chateau Morrisette,4300
Château Motte Maucourt,4301
Château Mougneaux,4302
Château Moulin de  Clotte,4303
Château Moulin de Beauséjour,4304
Château Moulin de Bel-Air,4305
Château Moulin de Blanchon,4306
Château Moulin de Canhaut,4307
Château Moulin de Clotte,4308
Château Moulin de Grillet,4309
Château Moulin de Guiet,4310
Château Moulin de la Bridane,4311
Château Moulin de la Rose,4312
Château Moulin de Mallet,4313
Château Moulin de Vignolle,4314
Château Moulin du Cadet,4315
Château Moulin Eyquem,4316
Château Moulin Haut-Laroque,4317
Château Moulin Lafitte,4318
Château Moulin Saint-Georges,4319
Chateau Mourgues du Gres,4320
Château Mouton Rothschild,4321
Château Moya,4322
Château Musar,4323
Château Myon de l'Enclos,4324
Château Nairac,4325
Château Nardou,4326
Château Naudeau,4327
Château Nenin,4328
Château Nénine,4329
Château Nicot,4330
Château Noaillac,4331
Château Noblet,4332
Château Noël Les Charmes,4333
Château Notre Dame du Quatourze,4334
Château Nozières,4335
Château Olivier,4336
Château Ollieux Romanis,4337
Château Ormes de Pez,4338
Château Pabus,4339
Château Pailhas,4340
Château Palmer,4341
Château Paloumey,4342
Château Panchille,4343
Château Pape Clément,4344
Château Paradis,4345
Château Pas du Cerf,4346
Château Patache d'Aux,4347
Château Paveil de Luze,4348
Château Pavie,4349
Château Pavie Decesse,4350
Château Pavie Macquin,4351
Château Pavillon Bel-Air,4352
Château Pavillon de Boyrein,4353
Château Péby Faugères,4354
Château Pégau,4355
Château Peneau,4356
Château Penin,4357
Château Perron,4358
Château Perthus,4359
Château Pesquié,4360
Château Petit Moulin,4361
Château Petit Village,4362
Château Petit-Freylon,4363
Château Petit-Village,4364
Château Pétrus,4365
Château Peugeais,4366
Château Peuy Saincrit,4367
Château Pey de Faure,4368
Château Pey la Tour,4369
Château Pey La Tour,4370
Chateau Peybonhomme-les-Tours,4371
château Peychaud,4372
Château Peychaud,4373
Château Peyfaures,4374
Château Peymouton,4375
Château Peynaud-Bagnac,4376
Château Peyrabon,4377
Chateau Peyrassol,4378
Château Peyredon Lagravette,4379
Château Peyredoulle,4380
Château Peyros,4381
Château Phélan-Ségur,4382
Château Philippe-le-Hardi,4383
Château Pibran,4384
Château Pichon Longueville,4385
Château Pichon Longueville Comtesse de Lalande,4386
Château Picoron,4387
Château Picque Caillou,4388
Château Pierrail,4389
Château Pierre de Montignac,4390
Château Pierre-Bise,4391
Château Pierrousselle,4392
Château Pigoudet,4393
Château Pilet,4394
Château Pillebois,4395
Château Pimpine,4396
Château Pindefleurs,4397
Château Pins des Dunes,4398
Château Pipeau,4399
Château Piron,4400
Château Plaisance,4401
Château Plantier Rose,4402
Château Platon,4403
Château Plince,4404
Château Poitevin,4405
Château Pomeys,4406
Château Pontac Monplaisir,4407
Château Pontac-Lynch,4408
Château Pontet-Canet,4409
Château Pontoise Cabarrus,4410
Château Ponzac,4411
Château Potelle,4412
Château Potensac,4413
Château Poujeaux,4414
Château Preuillac,4415
Château Prieuré Borde-Rouge,4416
Château Prieuré-Lichine,4417
Château Providence,4418
Château Puisseguin la Rigodrie,4419
Château Puy Marceau,4420
Château Puy Mouton,4421
Château Puy Rigaud,4422
Château Puy-Blanquet,4423
Château Puy-Servain,4424
Château Puyanché,4425
Château Puygueraud,4426
Chateau Quattre,4427
Château Queyssard,4428
Château Quinault L'Enclos,4429
Château Quinsac,4430
Château Quintus,4431
Château Rabaud-Promis,4432
Château Rahoul,4433
Château Ramafort,4434
Château Ramage la Batisse,4435
Château Rasque,4436
Château Rauzan Despagne,4437
Château Rauzan-Gassies,4438
Château Rauzan-Ségla,4439
Château Raymond-Lafon,4440
Château Réal d'Or,4441
Château Réal Martin,4442
Château Réaut,4443
Château Recougne,4444
Château Rémandine,4445
Château Renard,4446
Château Renard Mondesir,4447
Château Respide-Médeville,4448
Château Revelette,4449
Château Reverdi,4450
Chateau Reynella,4451
Château Reynon,4452
Château Reysson,4453
Château Ribaute,4454
Château Ricaud,4455
Château Rieussec,4456
Château Rimauresq,4457
Château Riotor,4458
Château Rivensan,4459
Château Rives-Blanques,4460
Château Robin,4461
Château Robin des Moines,4462
Château Roc de Boissac,4463
Château Roc de Levraut,4464
Château Roc de Minvielle,4465
Château Roc de Ségur,4466
Château Roc Meynard,4467
Château Roc Montalon,4468
Château Roc Taillade,4469
Château Roche-Lalande,4470
Château Rochebelle,4471
Château Rocher Bellevue,4472
Château Rocher Calon,4473
Château Rocher-Bonregard,4474
Château Rodin,4475
Château Rol Valentin,4476
Château Roland-La-Garde,4477
Château Rollan de By,4478
Château Rolland-Maillet,4479
Chateau Rollat,4480
Château Romanin,4481
Château Romer,4482
Château Romer du Hayot,4483
Château Roque le Mayne,4484
Château Roquefeuille,4485
Château Roquefort,4486
Château Roques Mauriac,4487
Château Roquetaillade la Grange,4488
Château Roquevieille,4489
Château Roubine,4490
Château Rouget,4491
Château Roullet,4492
Château Rousset-Caillau,4493
Château Roustaing,4494
Château Roustan,4495
Château Routas,4496
Château Rouzerol,4497
Château Roylland,4498
Château Saincrit,4499
Château Saint Ahon,4500
Château Saint Baillon,4501
Château Saint Baulery,4502
Château Saint Esteve d'Uchaux,4503
Chateau Saint Louis,4504
Château Saint Martin de la Garrigue,4505
Château Saint Seurin,4506
Château Saint Urbain,4507
Château Saint-André Corbin,4508
Château Saint-André de Figuière,4509
Château Saint-Corbian,4510
Château Saint-Didier-Parnac,4511
Château Saint-Estèphe,4512
Château Saint-Florian,4513
Château Saint-Florin,4514
Château Saint-Germain,4515
Château Saint-Maur,4516
Château Saint-Michel,4517
Château Saint-Nabor,4518
Château Saint-Nicolas,4519
Château Saint-Paul,4520
Château Saint-Pierre,4521
Château Saint-Sernin,4522
Château Saint-Sulpice,4523
Château Saint-Urbain,4524
Château Saint-Urban,4525
Château Sainte Barbe,4526
Château Sainte Marguerite,4527
Château Sainte Marie,4528
Château Sainte Roseline,4529
Château Sainte-Anne,4530
Château Sainte-Barbe,4531
Château Sainte-Béatrice,4532
Château Sainte-Luce Bellevue,4533
Château Sainte-Marguerite,4534
Château Sainte-Marie,4535
Château Saintongey,4536
Château Salettes,4537
Château Sansey,4538
Château Sansonnet,4539
Château Saransot-Dupré,4540
Château Ségonzac,4541
Château Seguin,4542
Château Séguin,4543
Château Ségur de Cabanac,4544
Château Sémeillan Mazeau,4545
Château Semonlon,4546
Château Sénéjac,4547
Château Sénilhac,4548
Château Sergant,4549
Château Sérilhan,4550
Château Siaurac,4551
Château Siffle Merle,4552
Château Sigalas Rabaud,4553
Château Signac,4554
Château Simard,4555
Château Simon,4556
Château Siran,4557
Château Smith Haut Lafitte,4558
Château Sociando-Mallet,4559
Château Soudars,4560
Château Soussac,4561
Château Soutard,4562
Château Souverain,4563
Chateau St. Croix,4564
Chateau St. Jean,4565
Chateau Ste. Michelle,4566
Chateau Ste. Michelle & Dr. Loosen,4567
Château Suau,4568
Château Suduiraut,4569
Château Taffard de Blaignan,4570
Château Talbot,4571
Château Tanesse,4572
Château Tanunda,4573
Château Tassin,4574
Château Taussin,4575
Château Tayet,4576
Château Terrasson,4577
Château Terre Blanque,4578
Château Terres Douces,4579
Château Tertre de Belves,4580
Château Tertre de Belvès,4581
Château Tertre de Viaud,4582
Château Tessendey,4583
Château Teyssier,4584
Château Thénac,4585
Château Thieuley,4586
Château Thuerry,4587
Château Thuron,4588
Château Timberlay,4589
Château Tire Pé,4590
Château Torpez,4591
Château Toudenac,4592
Château Toumilon,4593
Château Tour Baladoz,4594
Château Tour Bayard,4595
Château Tour Canon,4596
Château Tour Chapoux,4597
Château Tour Coutelin,4598
Château Tour d'Auron,4599
Château Tour d'Horable,4600
Château Tour de Bessan,4601
Château Tour de Bigorre,4602
Château Tour de Bonnet,4603
Château Tour de Cazelle,4604
Château Tour de Gilet,4605
Château Tour de Guiet,4606
Château Tour de Lagarde,4607
Château Tour de Luchey,4608
Château Tour de Mirambeau,4609
Château Tour de Pez,4610
Château Tour des Gendres,4611
Château Tour des Termes,4612
Château Tour du Moulin,4613
Château Tour du Pin,4614
Château Tour Grand Faurie,4615
Château Tour Grand Mayne,4616
Château Tour Haut-Caussan,4617
Château Tour le Pin,4618
Château Tour Prignac,4619
Château Tour Rozier,4620
Château Tour Saint Germain,4621
Château Tour Saint Vincent,4622
Château Tour Saint-Fort,4623
Château Tour Saint-Germain,4624
Château Tour Saint-Joseph,4625
Château Tour Saint-Vincent,4626
Château Tour Seran,4627
Château Tour St Bonnet,4628
Château Tourans,4629
Château Tournefeuille,4630
Château Tournelles,4631
Château Tourril,4632
Château Tourteran,4633
Château Toutigeac,4634
Château Trians,4635
Château Trimoulet,4636
Château Trocard,4637
Château Trocard Monrepos,4638
Château Trois Moulins,4639
Château Trolliet Lafite,4640
Château Tronquoy-Lalande,4641
Château Troplong Mondot,4642
